u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
0,23,16,8,2,29.83751067218314,530.9780197712453,0,Failed
1,40,2,12,1,2.850060920562658,1.0,0,Pass
2,5,1,1,1,124.68305458171017,550.6813904581877,0,Pass
3,7,1,1,1,116.50920268357596,1018.2642747513396,0,Killed
4,39,1,1,1,4.90531225199848,1.0,0,Failed
5,38,8,11,1,162.68032758804048,10285.892537681546,0,Pass
6,5,1,1,1,33.61610788088012,1.0,0,Killed
7,52,1,1,1,6.442679071367971,643.127310642418,0,Killed
8,59,1,1,1,65.36070053997635,1.0,0,Killed
9,12,1,8,1,7.454983578815241,537.4302673681582,0,Pass
10,93,1,5,1,357.25332816315006,1.0,0,Failed
11,21,50,143,4,8.358172786498944,491.2539186723243,0,Killed
12,1,1,1,1,169.10125070720846,379.34493675868003,0,Killed
13,75,8,9,1,26.83833591085656,243.32098408189233,0,Failed
14,12,0,1,1,0.17102299069344262,1.0,0,Pass
15,102,1,1,1,6.728735796218223,967.0022914727112,0,Pass
16,75,1,1,1,12.476520154769808,145.88009380427127,0,Failed
17,16,0,1,1,8.892616595527995,6190.641044130894,0,Killed
18,12,0,1,1,9.519935239967097,584.0795916029076,0,Pass
19,20,1,1,1,14.550954519581108,187.67629032851443,0,Killed
20,45,8,9,1,137.91392312139465,290.20208023131727,0,Failed
21,23,8,15,1,16.10789431634274,1.0,0,Failed
22,16,8,3,1,24.562025973762843,204462.3668651963,0,Pass
23,52,1,1,1,173.5722260783813,1.0,0,Killed
24,58,16,6,1,61.27458422630891,996.6284476279093,0,Pass
25,20,1,1,1,77.50127569924553,563.1997682023103,0,Killed
26,44,0,1,1,44.13850632321198,248.59515673476574,0,Pass
27,33,4,39,1,52.52630359299269,349.70040222680103,0,Failed
28,12,0,1,1,6.878429407292214,634.5903979225818,0,Pass
29,72,1,1,1,3.0093370700591295,4856.9442583177715,0,Pass
30,12,0,1,1,10.369293142974978,1.0,0,Pass
31,10,8,25,1,110.51237507182546,226.04653148062445,0,Failed
32,21,1,1,1,23.169096401375036,1705.4432660778396,0,Killed
33,93,1,1,1,0.0,168.55294168283578,0,Failed
34,12,1,2,1,657.8229072806965,281.13032835733594,0,Pass
35,39,1,1,1,65.63226460656492,400.2504200878393,0,Killed
36,47,1,1,1,206.14401811755357,842.7006761121713,0,Killed
37,51,8,9,2,164.74365791228166,1.0,0,Failed
38,24,1,1,1,278.43648348287456,274.61294754502933,0,Pass
39,13,8,35,1,29.308128623641366,9938.375865119564,0,Pass
40,12,0,1,1,8.948780600716606,510.3738661057108,0,Pass
41,46,1,37,1,5.629299594708127,1024.011246967362,0,Pass
42,36,1,1,1,37.24979141410044,5398.39872906667,0,Pass
43,43,1,1,1,31.55498388826247,33.76393961355126,0,Failed
44,67,4,7,1,14.9960437597218,29.506520926914988,0,Killed
45,27,8,1,1,180.4308824777238,482.9688257954434,0,Failed
46,52,4,1,3,126.38271406412954,1099.8027023148086,0,Failed
47,99,1,1,1,0.0,791.9440360831757,0,Pass
48,30,16,7,1,25.238249092672906,172.69341190299002,0,Failed
49,42,1,1,1,39.454588531064786,1005.636514019903,0,Pass
50,42,1,1,1,7.143615077159381,109.0255274919509,0,Killed
51,38,1,1,1,58.61818467625835,1.0,0,Killed
52,91,8,7,1,2.5599299307646364,34.033126342227746,0,Pass
53,14,1,35,1,61.93226153580719,18889.488601774516,0,Pass
54,96,0,1,1,3.6966527242372353,477.26259714510434,0,Pass
55,21,1,1,1,16.0935365618473,1.0,0,Killed
56,23,1,2,1,0.0,213.09660792087988,0,Killed
57,29,1,1,1,54.2002233251929,6199.351216381477,0,Killed
58,47,1,1,1,8.571348479033817,1.0,0,Killed
59,15,2,1,1,22.640576693967617,771.8475680673918,0,Failed
60,12,1,1,1,0.0,113.38306603816301,0,Pass
61,5,1,1,1,34.223357499086234,410.0484550043725,0,Killed
62,53,1,1,1,76.4005376061391,1.0,0,Pass
63,66,16,8,1,91.42085029671051,1.0,0,Failed
64,7,0,1,1,115.93366487776746,724.8333262870347,0,Pass
65,20,0,1,1,8.082793912519536,153.12248738027802,0,Pass
66,26,8,1,1,60.50841476957418,1041.5366587569968,0,Failed
67,6,8,12,1,69.78490411705894,1.0,0,Pass
68,9,8,1,1,299.3611871047296,56.50758002900599,0,Failed
69,12,0,1,1,0.0,4455.1517495232965,0,Pass
70,54,1,1,1,513.8371883394998,1.0,0,Pass
71,52,1,33,1,317.92461534193853,4866.995324014158,0,Pass
72,57,1,1,1,0.0,594.3240666873262,0,Failed
73,93,1,1,1,42.0196488393601,1.0,0,Killed
74,1,1,1,1,5.849020298963536,458.6959766728524,0,Killed
75,17,8,11,1,213.5134868136965,1.0,0,Failed
76,73,16,11,2,58.6181626590379,1.0,0,Pass
77,7,1,1,1,612.0653233179574,289.6329346754485,0,Failed
78,33,1,1,1,62.875550815926445,568.4811469888791,0,Failed
79,20,48,9,1,5.717139494334471,663.8572204354832,0,Killed
80,5,1,1,1,0.5052121237634815,1.0,0,Pass
81,93,1,1,1,49.21893774277978,566.6360691749633,0,Killed
82,81,1,1,1,650.120056460036,47115.87910449549,0,Killed
83,9,0,1,1,41.60633240319808,1.0,0,Failed
84,12,47,1,1,2.529969818730689,374.65011625612766,0,Pass
85,51,8,5,1,68.85963317972687,1.0,0,Failed
86,38,1,1,1,43.809025958225085,1.0,0,Killed
87,18,0,1,1,96.48728816867578,581.1095702173188,0,Killed
88,72,8,6,1,198.58954715945677,4711.808531690892,0,Failed
89,12,8,1,1,61.86239906054543,629.2863049530537,0,Pass
90,90,1,1,1,11.863248613301609,1963.9531382224195,0,Pass
91,54,1,1,1,237.58201364613433,513.7773024948942,0,Pass
92,10,4,7,1,71.85575672125252,1.0,0,Failed
93,51,2,1,1,9.583202924000256,5924.714750439133,0,Killed
94,12,0,1,1,8.963503519216603,1.0,0,Pass
95,46,8,1,1,208.7222784685102,931.2911476663255,0,Killed
96,66,1,1,1,11.8825241587223,5088.912442467895,0,Killed
97,62,8,7,1,0.0,655.7245728511102,0,Failed
98,12,0,1,1,0.0,5952.896223122911,0,Pass
99,58,2,1,1,45.23681059607431,410.53572155006674,0,Failed
100,19,1,1,1,77.95846878623114,487.1771487220372,0,Killed
101,20,0,7,2,9.253536250879646,1.0,0,Pass
102,37,8,1,1,3.06171784974656,1.0,0,Killed
103,38,1,1,1,51.64917972986767,1.0,0,Killed
104,5,1,1,1,171.01437591105335,353.50148469656983,0,Killed
105,20,16,35,2,9.994320850494402,123316.07416306324,0,Pass
106,7,8,4,1,29.311034896740995,7043.898356152872,0,Failed
107,12,0,1,1,11.837474527661357,1.0,0,Pass
108,12,0,81,4,37.8813278612332,943.810826743847,0,Pass
109,92,1,10,1,47.43453743312108,230.7169401516473,0,Failed
110,8,1,39,1,55.98178456014356,1.0,0,Pass
