u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
0,51,1,0,1,35.18874151667138,4362.142592972151,0,Pass
1,10,1,0,1,0.0,731.683989924228,0,Pass
2,102,1,0,1,0.8948544779175833,1.0,0,Failed
3,45,1,0,1,1.063957608434528,802.5173612759774,0,Failed
4,47,1,0,1,16.87031876414127,1489.9846467941309,0,Killed
5,48,1,0,1,8.024415955754172,517.1253651766176,0,Pass
6,51,1,0,1,10.765104802999875,906.7373409717056,0,Pass
7,4,1,0,1,7.769266577706686,48027.50957680086,0,Killed
8,49,1,0,1,9.758238781507025,1017.9657857396328,0,Pass
9,33,1,0,1,12.024695958066093,1.0,0,Failed
10,49,1,0,1,58.16906605754157,1401.3550885713175,0,Pass
11,49,2,0,1,64.63175355004486,2422.101766071568,0,Pass
12,47,1,0,1,10.175164961637519,1.0,0,Failed
13,28,8,0,1,0.0,1687.4784472357962,0,Failed
14,45,1,0,1,4.703383459982973,2690.138327948054,0,Pass
15,28,8,0,1,8.415931145863722,700.2986921167109,0,Failed
16,48,1,0,1,176.20174238273336,1.0,0,Pass
17,21,8,0,1,34.415571164173045,709.6210592172605,0,Failed
18,102,1,0,1,4.157723885263151,283.48557514748416,0,Failed
19,11,1,0,1,0.0,38.248653047273706,0,Failed
20,47,1,0,1,16.546831261491565,18651.077231261177,0,Failed
21,33,1,0,1,9.535088597454468,2489.3512510011965,0,Failed
22,10,1,0,1,2.8007547519632876,4043.956275483032,0,Pass
23,48,1,0,1,16.583666573731158,2187.8097014382224,0,Pass
24,45,1,0,1,1.338669003433541,2521.4753371278302,0,Pass
25,47,1,0,1,12.591046345551291,611.3392050711541,0,Pass
26,47,1,0,1,19.53504974053383,989.8995456437448,0,Pass
27,48,1,0,1,124.15880527311714,840.6551927267803,0,Pass
28,10,1,0,1,0.0,1.0,0,Pass
29,10,1,0,1,0.0,463.5330042222629,0,Pass
30,49,2,0,1,744.7982307613022,1.0,0,Pass
31,33,1,0,1,8.054957253670974,791.3297226544098,0,Failed
32,51,1,0,1,2.546453996101077,10572.74044683102,0,Pass
33,48,1,0,1,22.59585426894926,1881.35909981586,0,Pass
34,48,1,0,1,48.114935582756246,264.5165298111475,0,Pass
35,21,8,0,1,76.2815347999301,93.38802768881283,0,Failed
36,33,1,0,1,5.150508025855883,36701.473608438086,0,Failed
37,28,8,0,1,0.0,3908.9497803104578,0,Failed
38,10,1,0,1,6.401932084826992,1.0,0,Pass
39,102,8,0,1,8.188852060366598,1487.8218973190212,0,Killed
40,45,1,0,1,0.0,4457.590937118765,0,Pass
41,48,1,0,1,33.72395975423569,2157.736707302429,0,Pass
42,33,1,0,1,0.0,2865.679578333842,0,Failed
43,10,1,0,1,46.34760110117573,195.21289301582294,0,Pass
44,10,1,0,1,0.0,1.0,0,Pass
45,47,1,0,1,0.0,570.0894384054652,0,Pass
46,47,1,0,1,4.972438492833412,1258.0853996704702,0,Pass
47,47,1,0,1,4.9052233037466735,740.4823627201492,0,Failed
48,48,1,0,1,76.16341325620505,1887.6492633327166,0,Pass
49,102,8,0,1,0.0,3821.5980378991144,0,Failed
50,4,1,0,1,13.090983691763025,49835.706603635444,0,Killed
51,10,1,0,1,7.54877261366647,17.53297989322664,0,Pass
52,47,1,0,1,10.045075239413531,4435.536328764741,0,Killed
53,28,8,0,1,86.16470793065102,1656.712104770992,0,Failed
54,33,1,0,1,49.115581722305606,574.4631651187403,0,Failed
55,9,1,0,1,141.47684993493567,1.0,0,Killed
56,48,1,0,1,232.3396829973903,1.0,0,Pass
57,47,1,0,1,0.3127315755122275,655.4513133170417,0,Pass
58,28,8,0,1,16.164453730260412,1.0,0,Failed
59,45,1,0,1,0.0,1191.3079253963797,0,Pass
60,47,1,0,1,0.0,1.0,0,Failed
61,48,1,0,1,29.873104930254122,868.1594867019851,0,Pass
62,10,1,0,1,22.094930967633147,431.2451592058254,0,Pass
63,47,1,0,1,35.90773995178705,352.28618579994713,0,Failed
64,10,1,0,1,10.201178303793096,558.3897169628117,0,Pass
65,47,1,0,1,10.664146015385182,44782.01756029157,0,Failed
66,12,8,0,1,10.707382436085613,1.0,0,Failed
67,51,1,0,1,42.90966803779226,370.0878417731335,0,Pass
68,33,1,0,1,6.380878934656096,1815.194487038732,0,Failed
69,12,8,0,1,35.60352328585992,64341.59533464452,0,Killed
70,33,1,0,1,4.606300361769872,1.0,0,Failed
71,47,1,0,1,18.062099625754747,1536.9958677463715,0,Killed
72,10,1,0,1,2.788795035060131,95.95061561335501,0,Pass
73,28,8,0,1,0.0,922.8893349733238,0,Failed
74,47,1,0,1,14.282960807871197,31802.82961080974,0,Failed
75,49,8,0,1,785.8764961210002,1.0,0,Pass
76,47,1,0,1,19.8678898285711,110.47560157058308,0,Pass
77,45,1,0,1,6.270253112703941,1955.2558989294366,0,Killed
78,10,1,0,1,1.1148472849204119,1.0,0,Pass
