u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
0,1,0,229319.06994745068,304.6343956175907,73.01873730943274,2718.2793517467903,7363.128536579922,Killed
1,8,0,320.80326419102977,4.959388342423574,665.3039153926604,20.108403716015943,3597.447746531697,Pass
2,1,0,8178.817995592041,127.9779491715254,192.46168563539163,56.45644983480804,10828.255423828203,Pass
3,15,0,64.0,1.0,126.84739575638254,2888.371843155843,3588.0928676187486,Pass
4,1,0,8168.941797918951,127.90233322473466,438.48044654851145,267.40833870688584,10832.980027388674,Pass
5,8,0,87.72018104740994,1.5090952250299723,235.37897491440452,16.85,3614.391525536082,Pass
6,15,0,85.81605040313897,1.080385957773847,163.05805620042335,235.98498756402049,3591.747481565064,Pass
7,1,0,108.86703447951965,1.0144754763745256,165.45144207060068,178.06438190713624,1349.680432384968,Pass
8,1,0,222.0538628502557,3.469233168467298,482.1725397093407,843.143870848206,3604.841862932051,Pass
9,1,0,8138.443967055568,127.05042422907847,348.28429047258913,16.85,10762.641964962828,Pass
10,1,0,8471.733472635733,132.3531956985638,283.4932128173832,29.973871370148544,10678.16467436197,Pass
11,13,0,142.1975190073709,2.17943579547784,0.0,3339.8067944650757,3620.6629167615297,Pass
12,1,0,32311.86938017796,505.66477818638526,0.0,3348.4696450167635,31002.996283995653,Killed
13,13,0,8188.873999078985,127.96123406065882,0.0,8957.18295555453,10812.34429524863,Pass
14,10,0,8183.656531456565,128.080762433738,71.976836567178,1887.6390097272943,3590.293732574219,Killed
15,15,0,64.0,1.0,44.523225130947566,863.4021605724067,3627.812144636484,Pass
16,10,0,8329.752321347692,129.6460543170521,353.3230836138977,212.56387698859044,3630.34218249693,Pass
17,1,0,16238.991283913958,253.25163016385665,116.59748126231047,9171.974944453083,21085.00711660184,Pass
18,1,0,32940.609321537406,516.0664854154749,275.8278534259732,22619.88832059391,21523.06366442377,Pass
19,15,0,64.0,1.0,299.4756331191412,772.1743869043744,3585.4899256597996,Pass
20,1,0,85.16752061007912,1.6983292823820624,300.8713643001944,1683.6978222281316,3612.5925468929818,Pass
21,1,0,8023.581885088721,125.43210154070874,535.0379790041254,194.61019142579318,10829.990053962187,Pass
22,8,0,511.31906890655046,8.064430127289885,429.5519523916746,2201.5075863909906,3591.893137773772,Pass
23,8,0,319.9028902884593,4.710696421310236,252.8732959318413,165.0288906290124,3570.5468061253528,Pass
24,7,0,302.8565937709224,4.750758515110778,60.896215491763655,3424.6361005358544,3609.2264661184604,Pass
25,8,0,146.24701570192974,2.2863410000936915,194.96549358926993,57.3636498374062,3608.6212982315074,Pass
26,1,0,8170.940144128993,127.70597230484627,421.01617082359655,116.59360079318037,3605.604338373187,Pass
27,15,0,127.06201613610767,2.038787030328538,2260.5951427033224,231.93660026738473,3604.569036456394,Pass
28,8,0,315.46158672729155,4.558426315990166,260.0534334496218,1467.3843929285288,3611.305783491553,Pass
29,4,0,160.77916608595828,2.3260317450290136,1538.5882268353776,383.9595947901632,3639.3414393123203,Pass
30,15,0,114.86522573444302,1.6294307795312948,253.9364844686564,128.64309388981965,3612.8555762420615,Pass
31,1,0,16543.64964041565,258.9389877092272,0.0,21656.709034278578,21700.141477315883,Killed
32,1,0,8198.876659059491,128.09588185936315,0.0,358.3308868740867,10640.933060712312,Killed
33,8,0,187.27583860916627,3.018726033954934,496.7394646787467,70.22857656635244,3622.808005942904,Pass
34,1,0,480.9632341079292,7.768399052311651,71.84733337250145,5990.995862998061,3663.7141556939914,Pass
35,1,0,11584.869920879282,122.43842983053148,628.7594821986887,214.45955834196403,10871.770799320018,Pass
36,1,0,84.54575510171082,1.4024001426931556,155.87898131990642,98.78032934129924,1646.737105233348,Failed
37,13,0,8201.69790398065,128.3081911787016,0.0,9885.000255924664,10818.339420697268,Pass
38,8,0,537.0853105731113,8.468995767519065,646.6043961721957,1090.7696100424848,3601.3267040724227,Pass
39,1,0,8242.222672016396,128.05914595458123,225.67434468072966,96.18075666344782,10774.652334506529,Pass
40,1,0,179.06812482131284,2.7970608736024447,546.806534544352,284.9648612586825,3583.7156419657163,Pass
41,15,0,64.0,1.3010203206644806,602.1264334691383,214.62662099484945,3594.813838536199,Pass
42,1,0,64.0,1.0,0.0,2503.3869783029377,1514.4180317631678,Pass
43,1,0,8856.705951660859,136.3322983432652,74.40481688686023,3884.793621652462,3580.5531562674328,Killed
44,1,0,8324.691295058807,129.7422628831024,26.109975903041374,164.23810839175223,3595.7032189816296,Pass
45,4,0,138.25069431784814,2.167801691820667,662.7664646033154,137.19515501004423,1365.405675503291,Pass
46,1,0,8388.594540690045,131.002842774129,367.7180628486967,892.2225379971605,10835.936684266542,Pass
47,1,0,8194.650175263281,127.9788038581576,85.74483191605572,57.03563144940148,10725.853490564097,Pass
48,8,0,446.6047966542838,7.0331614838820204,308.05913599402544,1450.931200961409,3605.449954328306,Pass
49,1,0,8027.494485434174,125.47413899965397,110.40496407675518,2974.750479623545,10782.373001826152,Pass
50,15,0,64.0,1.0,572.2306003123497,16.85,3609.1795746120233,Failed
51,1,0,759.9936849524232,9.675881454290518,225.6928210238896,1996.7612713342617,3595.2854400685487,Killed
52,1,0,437.1397146775285,7.2003078801480935,0.0,16.85,793.7114479289235,Pass
53,1,0,8168.329304377856,128.30572339162174,304.40757502114815,9198.657480076594,10807.25681208565,Pass
54,1,0,16566.503806557794,259.9675667732009,2226.5305754352503,22297.901150232403,21589.601592944175,Pass
55,15,0,74.60196192399869,1.6197326173430793,296.7647617136014,1394.1816356736638,3606.6842737972393,Pass
56,10,0,8193.41813773031,127.84328910809299,100.85454707008131,1828.1393634060066,3630.6081457643363,Pass
57,15,0,66.18445647405613,1.0,34.00298909692026,330.53054578764613,3582.459642449438,Pass
58,1,0,16414.049735379544,256.4922838754224,339.27096681932574,19427.631690056452,21442.36233291816,Pass
59,1,0,8204.790722321086,128.17045956769988,87.65268976336692,3084.2480246734904,10812.07109817825,Killed
60,1,0,32676.369229139156,511.3897926944358,0.0,383.75541153059527,1240.7766902747733,Pass
61,27,0,506.6709048533638,7.937710407048328,145.40079045141334,285.1129591275047,3627.3392542776423,Pass
62,8,0,225.41074931165713,3.399751151253821,1451.7975494128375,1457.0275826965953,3584.5535863095874,Pass
63,1,0,16491.85769203591,260.3606950969567,946.9432298261352,156.78492552534618,1413.2273788661603,Killed
64,19,0,309.36317085237005,4.850572668068446,264.54638984052457,4127.921545812906,3597.7398008066316,Killed
65,1,0,8217.908993882244,128.25290765470567,159.66249303635996,109.21471091006723,10795.968631772976,Pass
66,1,0,8133.553589125105,126.77927932862363,0.0,1012.4220292363389,10775.99114840909,Pass
67,10,0,8149.219337651726,127.98042471227927,0.0,878.8238866076417,3601.1480076108255,Pass
68,1,0,8164.589936959857,127.46408360205395,429.39515910406647,299.5213138442354,10802.131131963222,Pass
69,1,0,51190.20836683638,804.5637422153982,424.30793060565907,45093.921072779835,84357.0391544451,Pass
70,1,0,95.16234449994283,1.4177895624363428,197.28440385087322,89.14041720507522,3565.2639999115945,Failed
71,1,0,8345.862136179298,130.3918778923999,100.12808327315787,1220.593519087559,10805.787935797887,Pass
72,4,0,512.885198060118,8.026646800649333,198.5225950882456,1191.304719588249,3653.007262340138,Pass
73,1,0,8196.258697257359,128.07040293830102,24.121997092170062,11068.60855113504,21627.95181457568,Pass
74,1,0,8326.41044430938,6.056975634750408,28.998490909222028,253.31211851479156,1020.0448909010275,Pass
75,1,0,314.5853531029158,4.68666233930505,128.74935089045687,112.95267631149866,1438.9883302159003,Pass
76,1,0,32886.66219554482,515.2534725866495,0.0,37121.78172796473,16995.066151793733,Pass
77,1,0,8123.766481907562,3.8114491855562496,66.11517755863062,3912.330570922095,3618.511762753778,Killed
78,15,0,102.45568240291465,1.668713869920035,487.08735754463873,392.0362120016867,3589.3808672712053,Pass
79,1,0,8200.652408854485,128.7909836309452,275.4861926590602,9011.09728168518,10816.455710656513,Pass
80,1,0,8313.799593790642,130.2416470846121,319.33753535904606,4348.40710756075,6919.726191492475,Killed
81,8,0,113.9656975072576,2.0986216872464345,461.39598079327175,16.85,3596.8998644775515,Pass
82,1,0,400.0165994814838,7.004099633933413,514.5769319703379,1272.2542423299024,3643.822033347169,Killed
83,1,0,16439.716107977987,258.7269565798792,177.39531374837395,18780.80962971392,21324.87253767163,Pass
84,8,0,198.38072659210616,3.0030436864511127,1579.1479347632444,248.57999163780863,3606.7658048994986,Pass
85,8,0,77.07438189397377,1.8642055715701886,2292.0929046103474,1054.5794956200125,3627.3596121025776,Pass
86,1,0,15876.62402318547,492.78156111152686,20.52761037497831,20769.968304008893,21516.837207497174,Pass
87,1,0,505.2571504295154,7.999411352866867,613.2700179745026,113.24823433200689,3604.042129733999,Pass
88,8,0,401.92582866864,6.619908613094861,100.54247242647102,73.13684947134698,3591.9207315951985,Pass
89,1,0,16397.559288100423,257.7144389113735,177.4070618922746,22104.666316406147,21034.464026865062,Pass
90,1,0,16507.210231004727,257.41665464483526,459.2768457371936,20988.978753012365,21645.84847634297,Killed
91,1,0,8467.05727849094,132.07411894438326,110.3018109723563,11025.963718140558,10740.737532787694,Killed
92,1,0,64.0,1.4622686695521718,772.9369733931981,340.0769191895316,3628.563853405876,Pass
93,19,0,8259.583951869241,129.01187802766037,52.81883548304563,2372.4452817395654,3586.5067938253746,Killed
94,1,0,8080.306760895411,126.01804042914014,301.63014104583766,3700.399749621033,10785.147937938553,Killed
95,8,0,457.3864948980556,7.4790823345273,152.4268648235972,1504.9510387148039,3614.105490372489,Pass
96,8,0,151.5746822621544,1.8007213033693312,183.32851630234907,562.0238783967172,3583.705233122805,Pass
97,8,0,316.95264690852497,5.4628414453652265,232.1521961278346,345.06014125113273,3573.7365983968916,Pass
98,8,0,464.2358628694252,8.142788499485352,357.1266905227582,489.32622055698994,3595.861727194985,Pass
99,1,0,8058.450556671921,125.80369317392879,103.21934773897215,30.94335242191019,10837.816249824038,Pass
100,1,0,131.5845914252749,2.190452472207323,322.4968489539119,94.70009935437912,1895.3197363704685,Pass
101,1,0,275.28894416932275,4.195117030958104,406.7890057701189,16.85,1241.0561136344454,Pass
102,1,0,8191.1609107688455,128.9937527504585,136.63691406076632,11246.014513890015,10767.527307305712,Killed
103,1,0,16023.032273219873,259.2151580908182,242.06240250791575,10380.361609423288,22068.411503957952,Pass
104,1,0,8427.064646651093,131.55571176285878,218.4686579231519,11657.444213302866,10768.79355527142,Killed
