u_id,user,gpu_num,cpu_num,node_num,interval,run_time,wall_time,new_status
0,13,0,708.0808091928776,11.058024952658288,868.5138657260906,91.32976490441928,2380.808472356916,Pass
1,25,0,19117.77893631577,298.5896168254229,745.3012394740421,6579.459428094906,13333.872578408042,Pass
2,1,0,476.73237712431336,7.4343335525360335,803.7839267412072,763.3024864162447,3398.5650605436545,Killed
3,29,0,128.68677687221665,2.010709398551546,362.9772122634454,96.47178893213112,124.10400721541953,Killed
4,10,0,157.35920592796768,2.4598028189548176,3677.560470210435,2981.1602011610125,4340.724538531293,Pass
5,21,0,1356.4691373312533,21.212123272377834,2578.3224284046514,4565.564655361014,9833.557938348706,Killed
6,1,0,15771.189273918282,246.249446490769,558.8759034648215,2047.5740158029394,7234.131968445664,Pass
7,22,0,16649.26938312562,260.38868030124735,90.93999025698255,3236.5178044001104,29729.141003987857,Killed
8,1,0,34078.06799865715,532.3628497760365,159.27211377912425,5225.612017673194,19037.66385084515,Killed
9,1,0,82336.57258424466,1286.293804121256,20.79082768599447,671.161430577757,3488.964227061243,Killed
10,1,0,128.65061275397895,2.010193998024926,437.93541867424426,175.22667884629178,2234.5220822448855,Pass
11,15,0,684.392500290878,10.6734943218279,926.1457033317399,1818.3568673503357,3532.1832222837807,Killed
12,8,0,1829.2934268053532,28.55242465611446,29.709042644521215,2166.007548182764,15213.721534715052,Killed
13,4,0,7839.554082378379,122.21260003439822,101.95288941640025,403.9754685982308,12068.761564965449,Pass
14,15,0,132.50925747197783,2.070510627229569,498.5848963663587,140.46493730275674,6889.644851287941,Pass
15,15,0,172.03588363521743,2.6896682379000882,751.9537059098641,412.7641933417385,29017.61982294254,Killed
16,1,0,203.7430326003485,3.1795036913509973,3.8190567187141244,722.3031064201806,6933.484727813146,Pass
17,2,0,28657.76483181719,448.03938422131375,610.151831202972,4879.645668385131,3751.4147949439052,Pass
18,8,0,1310.6810970746658,20.505999473282557,2825.858871085003,3821.642063284001,7250.106812704565,Pass
19,27,0,154.92197677684524,2.418853264050455,1.5058161324602182,723.0616243443912,1175.1862339449494,Pass
20,19,0,245.56859824172142,3.8349009440718804,1671.2363816428197,21.277458830726363,1604.0647705065523,Killed
